Datetime,High
2023-01-09 09:30:00,18.3700008392334
2023-01-09 09:31:00,18.274999618530273
2023-01-09 09:32:00,18.34000015258789
2023-01-09 09:33:00,18.299999237060547
2023-01-09 09:34:00,18.200000762939453
2023-01-09 09:35:00,18.219999313354492
2023-01-09 09:36:00,18.1200008392334
2023-01-09 09:37:00,18.15999984741211
2023-01-09 09:38:00,18.170000076293945
2023-01-09 09:39:00,18.259000778198242
2023-01-09 09:40:00,18.246999740600586
2023-01-09 09:41:00,18.315000534057617
2023-01-09 09:42:00,18.34000015258789
2023-01-09 09:43:00,18.34000015258789
2023-01-09 09:44:00,18.420000076293945
2023-01-09 09:45:00,18.510000228881836
2023-01-09 09:46:00,18.529499053955078
2023-01-09 09:47:00,18.579999923706055
2023-01-09 09:48:00,18.65999984741211
2023-01-09 09:49:00,18.709999084472656
2023-01-09 09:50:00,18.728200912475586
2023-01-09 09:51:00,18.809999465942383
2023-01-09 09:52:00,18.844999313354492
2023-01-09 09:54:00,18.860000610351562
2023-01-09 09:55:00,18.84320068359375
2023-01-09 09:56:00,18.850000381469727
2023-01-09 09:57:00,18.799999237060547
2023-01-09 09:58:00,18.809999465942383
2023-01-09 09:59:00,18.81999969482422
2023-01-09 10:00:00,18.848800659179688
2023-01-09 10:01:00,18.899999618530273
2023-01-09 10:04:00,18.940000534057617
2023-01-09 10:05:00,18.899999618530273
2023-01-09 10:06:00,18.8799991607666
2023-01-09 10:07:00,18.889999389648438
2023-01-09 10:08:00,18.860000610351562
2023-01-09 10:09:00,18.860000610351562
2023-01-09 10:10:00,18.920000076293945
2023-01-09 10:11:00,18.90999984741211
2023-01-09 10:12:00,18.8700008392334
2023-01-09 10:13:00,18.809999465942383
2023-01-09 10:14:00,18.829999923706055
2023-01-09 10:15:00,18.84000015258789
2023-01-09 10:16:00,18.84000015258789
2023-01-09 10:17:00,18.829999923706055
2023-01-09 10:18:00,18.790000915527344
2023-01-09 10:20:00,18.860000610351562
2023-01-09 10:24:00,18.816999435424805
2023-01-09 10:27:00,18.84000015258789
2023-01-09 10:28:00,18.860000610351562
2023-01-09 10:29:00,18.8799991607666
2023-01-09 10:31:00,18.889699935913086
2023-01-09 10:32:00,18.940000534057617
2023-01-09 10:33:00,19.0
2023-01-09 10:35:00,18.988100051879883
2023-01-09 10:36:00,19.040000915527344
2023-01-09 10:38:00,19.040000915527344
