Datetime,High
2023-01-09 02:24:00,3.2594523429870605
2023-01-09 04:59:00,3.2594523429870605
2023-01-09 05:00:00,3.2594523429870605
2023-01-09 05:01:00,3.2594523429870605
2023-01-09 14:02:00,3.2711808681488037
2023-01-09 17:16:00,3.2727866172790527
2023-01-09 20:07:00,3.2690420150756836
2023-01-10 01:33:00,3.2690420150756836
2023-01-10 02:47:00,3.2690420150756836
2023-01-10 15:32:00,3.270111322402954
2023-01-10 15:34:00,3.270111322402954
2023-01-10 19:18:00,3.270325183868408
2023-01-10 22:26:00,3.270111322402954
2023-01-10 22:28:00,3.270111322402954
2023-01-11 01:49:00,3.270111322402954
2023-01-11 15:07:00,3.2690420150756836
2023-01-11 17:38:00,3.2706458568573
2023-01-12 02:35:00,3.2690420150756836
2023-01-12 14:12:00,3.2743940353393555
2023-01-12 17:09:00,3.2743940353393555
2023-01-12 18:15:00,3.278043746948242
2023-01-13 05:04:00,3.2743940353393555
2023-01-13 05:39:00,3.2743940353393555
2023-01-13 15:39:00,3.2787961959838867
2023-01-13 18:18:00,3.27976393699646
2023-01-13 22:33:00,3.2754666805267334
2023-01-13 22:38:00,3.2754666805267334
2023-01-13 22:41:00,3.2754666805267334
