Datetime,High
2023-01-12 13:44:00,484480.0
2023-01-12 13:45:00,484142.09375
2023-01-12 13:46:00,484350.1875
2023-01-12 13:47:00,484930.0
2023-01-12 13:48:00,484930.0
2023-01-12 13:49:00,485040.96875
2023-01-12 13:50:00,485095.96875
2023-01-12 13:51:00,484969.9375
2023-01-12 13:52:00,485025.96875
2023-01-12 13:53:00,485420.0
2023-01-12 13:54:00,485675.0
2023-01-12 13:55:00,485494.9375
2023-01-12 13:56:00,484979.53125
2023-01-12 13:57:00,485223.71875
2023-01-12 13:58:00,484937.78125
2023-01-12 13:59:00,484900.6875
2023-01-12 14:00:00,485237.84375
2023-01-12 14:01:00,484921.59375
2023-01-12 14:02:00,485433.5625
2023-01-12 14:03:00,484862.125
2023-01-12 14:04:00,484995.03125
2023-01-12 14:05:00,484228.46875
2023-01-12 14:06:00,484593.28125
2023-01-12 14:07:00,484334.15625
2023-01-12 14:08:00,484832.46875
2023-01-12 14:09:00,484846.65625
2023-01-12 14:10:00,484683.03125
2023-01-12 14:11:00,484818.9375
2023-01-12 14:12:00,484815.78125
2023-01-12 14:13:00,484826.90625
2023-01-12 14:14:00,484405.0
2023-01-12 14:15:00,484937.96875
2023-01-12 14:16:00,484698.8125
2023-01-12 14:17:00,484521.8125
2023-01-12 14:18:00,484698.8125
2023-01-12 14:19:00,484751.96875
2023-01-12 14:20:00,484729.40625
2023-01-12 14:22:00,484693.65625
2023-01-12 14:23:00,484308.15625
2023-01-12 14:24:00,483747.625
2023-01-12 14:25:00,484292.84375
2023-01-12 14:26:00,483850.75
2023-01-12 14:27:00,484000.0
2023-01-12 14:28:00,484212.75
2023-01-12 14:29:00,484348.6875
2023-01-12 14:30:00,484301.21875
2023-01-12 14:31:00,483886.375
2023-01-12 14:32:00,484107.75
2023-01-12 14:33:00,484198.15625
2023-01-12 14:34:00,484173.375
2023-01-12 14:35:00,484131.46875
2023-01-12 14:36:00,484053.5
2023-01-12 14:37:00,483769.21875
2023-01-12 14:38:00,484102.4375
2023-01-12 14:39:00,484552.5625
2023-01-12 14:40:00,484518.59375
2023-01-12 14:41:00,484648.71875
2023-01-12 14:42:00,484437.75
2023-01-12 14:43:00,484616.53125
2023-01-12 14:45:00,484442.59375
2023-01-12 14:46:00,484773.9375
2023-01-12 14:47:00,484773.9375
2023-01-12 14:48:00,484487.0
2023-01-12 14:49:00,484291.96875
